Altium Designer Pick and Place Locations
D:\Altium_WorkSpace\2_Satellite_1\Satellite_4U_EXP_HW_1.0.0\01_DESIGN\Project Outputs for BEE-1012 PAY-EXP_V100\Pick Place for BEE_1012 PAY-EXP V100.txt

========================================================================================================================
File Design Information:

Date:       23/01/26
Time:       16:20
Revision:   932eb7afde24489c970301a67e34b74aa51d8d61
Variant:    No variations
Units used: mm

Designator Comment                             Layer       Footprint                              Center-X(mm) Center-Y(mm) Rotation Description                                                                                                        
R555       10k                                 TopLayer    RES_C_1005X30_L                        18.8537      57.9120      180      RES                                                                                                                
R554       4.7k                                TopLayer    RES_C_1005X30_L                        22.8598      57.9120      180      RES                                                                                                                
R551       DNP/10k                             TopLayer    RES_C_0603X30                          64.6387      54.2290      270      RES                                                                                                                
R550       DNP/10k                             TopLayer    RES_C_0603X30                          63.9884      54.2290      90       RES                                                                                                                
J34        5040500691                          TopLayer    MOLEX_5040500691                       41.4070      5.2284       180      ""                                                                                                                 
C345       0.1uF/10V                           TopLayer    CAP_C_1005X50_L                        22.8600      65.7860      0        CAP                                                                                                                
C344       1uF/20V                             TopLayer    CAP_C_1005X50_L                        20.8280      57.9120      180      CAP                                                                                                                
C343       10uF/20V                            BottomLayer CAP_C_2012X110                         20.6754      63.2460      270      "CAP High Value"                                                                                                   
C224       1uF/20V                             BottomLayer CAP_C_1005X50_L                        20.1168      60.0710      270      CAP                                                                                                                
C222       1uF/20V                             BottomLayer CAP_C_1005X50_L                        21.2598      60.0710      270      CAP                                                                                                                
U54        LTC2865HMSE#TRPBF                   TopLayer    MSOP-12_MSE_LIT                        50.1650      17.1450      270      "Â±60V Fault Protected 3V to 5.5V RS485/RS422 Transceivers"                                                        
R553       120R                                TopLayer    RES_C_1005X30_L                        49.2060      12.4954      180      RES                                                                                                                
R552       120R                                TopLayer    RES_C_1005X30_L                        51.1360      12.4954      180      RES                                                                                                                
R549       "20R/2W/5V or 10R/1W/3V"            BottomLayer RES_C_6331X65_N                        173.8429     66.7722      270      RES                                                                                                                
R548       "20R/2W/5V or 10R/1W/3V"            BottomLayer RES_C_6331X65_N                        168.5766     66.7722      270      RES                                                                                                                
R547       "20R/2W/5V or 10R/1W/3V"            BottomLayer RES_C_6331X65_N                        163.3104     66.7722      270      RES                                                                                                                
R546       "20R/2W/5V or 10R/1W/3V"            BottomLayer RES_C_6331X65_N                        158.0441     66.7722      270      RES                                                                                                                
R545       "20R/2W/5V or 10R/1W/3V"            BottomLayer RES_C_6331X65_N                        152.7778     66.7722      270      RES                                                                                                                
R544       "20R/2W/5V or 10R/1W/3V"            BottomLayer RES_C_6331X65_N                        147.5116     66.7722      270      RES                                                                                                                
R334       "20R/2W/5V or 10R/1W/3V"            BottomLayer RES_C_6331X65_N                        110.6477     66.7722      270      RES                                                                                                                
R284       "20R/2W/5V or 10R/1W/3V"            BottomLayer RES_C_6331X65_N                        105.3815     66.7722      270      RES                                                                                                                
R92        "20R/2W/5V or 10R/1W/3V"            BottomLayer RES_C_6331X65_N                        100.1152     66.7722      270      RES                                                                                                                
R90        "20R/2W/5V or 10R/1W/3V"            BottomLayer RES_C_6331X65_N                        94.7219      66.7722      270      RES                                                                                                                
Y5         "Crystal 2 Pins"                    BottomLayer CRYSTAL_NX2012SA                       122.1651     52.7738      180      Crystal                                                                                                            
D38        _LED_GREEN                          TopLayer    LED_0402                               3.8054       58.8945      270      ""                                                                                                                 
D37        _LED_BLUE                           TopLayer    LED_0402                               3.8054       63.3074      270      ""                                                                                                                 
D36        _LED_YELLOW                         TopLayer    LED_0402                               3.8054       67.7204      270      ""                                                                                                                 
U29        SAMA7G54                            BottomLayer TFBGA-343_14X14                        63.6621      44.4621      180      "SAMA7G54 MPU 1000MHz Cortex-A7 TFBGA-343"                                                                         
R392       22R                                 BottomLayer RES_C_0603X30                          57.9230      34.2900      90       RES                                                                                                                
R387       22R                                 TopLayer    RES_C_0603X30                          58.9735      34.2900      90       RES                                                                                                                
Y4         "DSC60xx DFN-4_LGA-4"               TopLayer    DFN-4_2X1.6                            62.3055      32.2259      0        ""                                                                                                                 
Y3         "Crystal 4 Pins"                    BottomLayer CRYSTAL_ABM8G                          78.9240      47.4115      135      Crystal                                                                                                            
Y2         "DSC10xx DFN-4"                     TopLayer    DFN-4_2.5X2                            77.8844      47.8653      180      ""                                                                                                                 
Y1         "Crystal 2 Pins"                    BottomLayer CRYSTAL_NX2012SA                       61.8998      32.3596      0        Crystal                                                                                                            
U53        IS43TR16512BL-125KBLI               BottomLayer TWBGA96_ISI                            78.6621      26.8621      0        DDR3L                                                                                                              
U52        "PAC1934 UQFN-16"                   TopLayer    UQFN-16_4X4_EP2.6X2.6                  43.5930      32.9490      180      ""                                                                                                                 
U51        "MCP16502 QFN-32"                   TopLayer    QFN-32_5X5_EP3.7X3.7                   32.7914      33.0200      0        ""                                                                                                                 
TP5        ""                                  TopLayer    ""                                     75.2687      48.9255      90       "Test Point"                                                                                                       
Q27        BSS138NH6327XTSA2                   TopLayer    SOT-23-3                               30.1642      44.5516      0        "Transistor MOS"                                                                                                   
L10        DFE252012P-1R5M=P2                  TopLayer    IND_C_1008                             27.9164      38.2200      90       Inductor                                                                                                           
L9         DFE252012P-1R5M=P2                  TopLayer    IND_C_1008                             37.6664      38.2200      90       Inductor                                                                                                           
L8         DFE252012P-1R5M=P2                  TopLayer    IND_C_1008                             37.6664      27.6860      270      Inductor                                                                                                           
L7         DFE252012P-1R5M=P2                  TopLayer    IND_C_1008                             27.9164      27.6860      270      Inductor                                                                                                           
C298       0.1uF/10V                           TopLayer    CAP_C_0603X30                          74.4121      46.5021      90       CAP                                                                                                                
C297       0.1uF/10V                           TopLayer    CAP_C_0603X30                          74.4982      52.3494      270      CAP                                                                                                                
C296       4.7uF/10V                           TopLayer    CAP_C_1005X50_L                        37.3126      34.1376      0        CAP                                                                                                                
C295       4.7uF/10V                           TopLayer    CAP_C_1005X50_L                        37.3126      31.5651      0        CAP                                                                                                                
C294       4.7uF/10V                           TopLayer    CAP_C_1005X50_L                        37.3126      33.1470      0        CAP                                                                                                                
C293       0.1uF/10V                           TopLayer    CAP_C_0603X30                          28.1940      33.2700      180      CAP                                                                                                                
C292       22uF/10V                            TopLayer    CAP_C_1608X80                          30.9880      39.1160      180      CAP                                                                                                                
C291       4.7uF/10V                           TopLayer    CAP_C_1005X50_L                        31.6738      37.4142      0        CAP                                                                                                                
C290       22uF/10V                            TopLayer    CAP_C_1608X80                          34.5440      39.1160      0        CAP                                                                                                                
C289       4.7uF/10V                           TopLayer    CAP_C_1005X50_L                        33.9090      37.4142      180      CAP                                                                                                                
C288       22uF/10V                            TopLayer    CAP_C_1608X80                          34.5440      26.7970      0        CAP                                                                                                                
C287       4.7uF/10V                           TopLayer    CAP_C_1005X50_L                        33.9090      28.6004      180      CAP                                                                                                                
C286       0.1uF/10V                           TopLayer    CAP_C_0603X30                          44.4430      29.9630      0        CAP                                                                                                                
C285       0.1uF/10V                           TopLayer    CAP_C_1005X50_L                        48.3616      31.8865      270      CAP                                                                                                                
C284       4.7uF/10V                           TopLayer    CAP_C_1005X50_L                        44.8930      29.1031      0        CAP                                                                                                                
C283       4.7uF/10V                           TopLayer    CAP_C_1005X50_L                        48.3616      33.7820      90       CAP                                                                                                                
C282       22uF/10V                            TopLayer    CAP_C_1608X80                          30.9880      26.7970      180      CAP                                                                                                                
C281       4.7uF/10V                           TopLayer    CAP_C_1005X50_L                        31.6738      28.6004      0        CAP                                                                                                                
C280       18pF/10V                            BottomLayer CAP_C_0603X30                          81.1017      45.4587      45       CAP                                                                                                                
C279       0.1uF/10V                           TopLayer    CAP_C_0603X30                          62.3067      30.5602      180      CAP                                                                                                                
C278       0.1uF/10V                           TopLayer    CAP_C_0603X30                          67.8871      48.0312      270      CAP                                                                                                                
C277       0.1uF/10V                           TopLayer    CAP_C_0603X30                          67.2592      48.0314      270      CAP                                                                                                                
C276       18pF/10V                            BottomLayer CAP_C_0603X30                          80.7641      49.1605      315      CAP                                                                                                                
C275       0.1uF/10V                           TopLayer    CAP_C_0603X30                          62.6188      42.8388      180      CAP                                                                                                                
C274       4.7uF/10V                           TopLayer    CAP_C_1005X50_L                        69.9770      45.8470      0        CAP                                                                                                                
C273       0.1uF/10V                           TopLayer    CAP_C_0603X30                          69.8683      46.5153      0        CAP                                                                                                                
C272       18pF/10V                            BottomLayer CAP_C_0603X30                          61.1893      30.6324      0        CAP                                                                                                                
C271       0.1uF/10V                           TopLayer    CAP_C_0603X30                          67.9327      45.7621      0        CAP                                                                                                                
C270       0.1uF/10V                           TopLayer    CAP_C_0603X30                          60.0617      41.5371      90       CAP                                                                                                                
C269       0.1uF/10V                           TopLayer    CAP_C_0603X30                          66.9381      46.2590      180      CAP                                                                                                                
C268       0.1uF/10V                           TopLayer    CAP_C_0603X30                          70.2118      50.9478      90       CAP                                                                                                                
C267       0.1uF/10V                           TopLayer    CAP_C_0603X30                          80.1755      47.7734      270      CAP                                                                                                                
C266       0.1uF/10V                           TopLayer    CAP_C_0603X30                          65.6082      50.6984      90       CAP                                                                                                                
C265       18pF/10V                            BottomLayer CAP_C_0603X30                          62.5991      30.6324      180      CAP                                                                                                                
C264       0.1uF/10V                           TopLayer    CAP_C_0603X30                          69.9262      48.3616      0        CAP                                                                                                                
C263       0.1uF/10V                           TopLayer    CAP_C_0603X30                          67.5621      50.6871      90       CAP                                                                                                                
C262       0.1uF/10V                           TopLayer    CAP_C_0603X30                          64.8347      47.3990      180      CAP                                                                                                                
C261       4.7uF/10V                           TopLayer    CAP_C_1005X50_L                        69.1842      51.0465      90       CAP                                                                                                                
C260       4.7uF/10V                           TopLayer    CAP_C_1005X50_L                        57.1624      37.5621      180      CAP                                                                                                                
C259       0.1uF/10V                           TopLayer    CAP_C_0603X30                          61.7121      45.7265      180      CAP                                                                                                                
C258       0.1uF/10V                           TopLayer    CAP_C_0603X30                          61.4172      42.8244      180      CAP                                                                                                                
C257       0.1uF/10V                           TopLayer    CAP_C_0603X30                          57.4294      44.4754      180      CAP                                                                                                                
C256       0.1uF/10V                           TopLayer    CAP_C_0603X30                          59.0105      40.5621      90       CAP                                                                                                                
C255       0.1uF/10V                           TopLayer    CAP_C_0603X30                          57.4021      40.2879      180      CAP                                                                                                                
C254       0.1uF/10V                           TopLayer    CAP_C_0603X30                          57.1496      38.6500      180      CAP                                                                                                                
C253       0.1uF/10V                           TopLayer    CAP_C_0603X30                          59.7662      38.2524      270      CAP                                                                                                                
C252       0.1uF/10V                           TopLayer    CAP_C_0603X30                          60.9871      47.0558      270      CAP                                                                                                                
C251       0.1uF/10V                           TopLayer    CAP_C_0603X30                          57.1801      42.5200      180      CAP                                                                                                                
C250       0.1uF/10V                           TopLayer    CAP_C_0603X30                          64.9230      46.3516      90       CAP                                                                                                                
C249       0.1uF/10V                           TopLayer    CAP_C_0603X30                          64.9637      48.7889      90       CAP                                                                                                                
C248       0.1uF/10V                           TopLayer    CAP_C_0603X30                          60.7371      40.4198      0        CAP                                                                                                                
C246       0.1uF/10V                           TopLayer    CAP_C_0603X30                          66.5617      48.0625      90       CAP                                                                                                                
C245       0.1uF/10V                           TopLayer    CAP_C_0603X30                          69.8946      44.4621      0        CAP                                                                                                                
C244       4.7uF/10V                           TopLayer    CAP_C_1005X50_L                        59.1121      37.8187      270      CAP                                                                                                                
C243       0.1uF/10V                           TopLayer    CAP_C_0603X30                          61.7121      38.2244      270      CAP                                                                                                                
C242       0.1uF/10V                           TopLayer    CAP_C_0603X30                          57.4548      46.4820      180      CAP                                                                                                                
C241       0.1uF/10V                           TopLayer    CAP_C_0603X30                          63.6621      50.6984      90       CAP                                                                                                                
C240       0.1uF/10V                           TopLayer    CAP_C_0603X30                          59.3669      45.7519      180      CAP                                                                                                                
C239       0.1uF/10V                           TopLayer    CAP_C_0603X30                          59.3669      43.1644      180      CAP                                                                                                                
C238       0.1uF/10V                           TopLayer    CAP_C_0603X30                          62.3575      40.2338      270      CAP                                                                                                                
C237       0.1uF/10V                           TopLayer    CAP_C_0603X30                          62.3575      48.6891      90       CAP                                                                                                                
C236       0.1uF/10V                           TopLayer    CAP_C_0603X30                          61.7121      50.6871      90       CAP                                                                                                                
C235       0.1uF/10V                           TopLayer    CAP_C_0603X30                          59.7662      50.6984      90       CAP                                                                                                                
C234       0.1uF/10V                           TopLayer    CAP_C_0603X30                          57.4436      48.6363      180      CAP                                                                                                                
C233       0.1uF/10V                           TopLayer    CAP_C_0603X30                          57.1630      50.2078      180      CAP                                                                                                                
C232       0.1uF/10V                           TopLayer    CAP_C_0603X30                          58.7211      48.8681      180      CAP                                                                                                                
R504       10k                                 TopLayer    RES_C_1005X30_L                        174.8130     66.0400      180      RES                                                                                                                
R503       10k                                 TopLayer    RES_C_1005X30_L                        169.5467     66.0400      180      RES                                                                                                                
R502       10k                                 TopLayer    RES_C_1005X30_L                        164.2804     66.0400      180      RES                                                                                                                
R501       10k                                 TopLayer    RES_C_1005X30_L                        159.0142     66.0400      180      RES                                                                                                                
R500       4.7k                                TopLayer    RES_C_1005X30_L                        172.9130     66.0400      180      RES                                                                                                                
R499       4.7k                                TopLayer    RES_C_1005X30_L                        167.6467     66.0400      180      RES                                                                                                                
R498       4.7k                                TopLayer    RES_C_1005X30_L                        162.3804     66.0400      180      RES                                                                                                                
R497       4.7k                                TopLayer    RES_C_1005X30_L                        157.1142     66.0400      180      RES                                                                                                                
R496       10k                                 TopLayer    RES_C_1005X30_L                        153.7479     66.0400      180      RES                                                                                                                
R495       10k                                 TopLayer    RES_C_1005X30_L                        148.4816     66.0400      180      RES                                                                                                                
R494       10k                                 TopLayer    RES_C_1005X30_L                        143.2154     66.0400      180      RES                                                                                                                
R493       10k                                 TopLayer    RES_C_1005X30_L                        137.9491     66.0400      180      RES                                                                                                                
R492       4.7k                                TopLayer    RES_C_1005X30_L                        151.8479     66.0400      180      RES                                                                                                                
R491       4.7k                                TopLayer    RES_C_1005X30_L                        146.5816     66.0400      180      RES                                                                                                                
R202       4.7k                                TopLayer    RES_C_1005X30_L                        141.3154     66.0400      180      RES                                                                                                                
R201       4.7k                                TopLayer    RES_C_1005X30_L                        136.0491     66.0400      180      RES                                                                                                                
Q26        AO3400A                             TopLayer    SOT95P240X120-3N                       173.8629     68.7070      90       "N-Channel 30 V 5.7A (Ta) 1.4W (Ta) Surface Mount SOT-23-3"                                                        
Q25        AO3400A                             TopLayer    SOT95P240X120-3N                       168.5882     68.7070      90       "N-Channel 30 V 5.7A (Ta) 1.4W (Ta) Surface Mount SOT-23-3"                                                        
Q24        AO3400A                             TopLayer    SOT95P240X120-3N                       163.3135     68.7070      90       "N-Channel 30 V 5.7A (Ta) 1.4W (Ta) Surface Mount SOT-23-3"                                                        
Q23        AO3400A                             TopLayer    SOT95P240X120-3N                       158.0388     68.7070      90       "N-Channel 30 V 5.7A (Ta) 1.4W (Ta) Surface Mount SOT-23-3"                                                        
